x,y,pmi,count
tell,world,0.19346102275615645,10
reason,some,0.1934567463311287,5
must,though,0.19344715977308366,13
play,when,0.1934439173086951,10
a,brief,0.19343712562670903,17
a,golden,0.19343712562670903,17
back,may,0.19342895059481385,8
better,for,0.193402188051317,61
shadow,the,0.1933907725382728,27
brook,i,0.19336687146334297,23
god,man,0.19334850570882253,25
john,very,0.19333376622124368,6
knowing,with,0.19332358730913493,5
brain,with,0.19332358730913493,10
flood,with,0.19332358730913493,5
lust,with,0.19332358730913493,5
crack,with,0.19332358730913493,5
fish,with,0.19332358730913493,5
here,live,0.1933197702786,16
question,this,0.1933187887618849,14
words,yet,0.19331612292521103,9
fear,for,0.19330553139112278,69
better,know,0.19329741405914086,14
away,france,0.19328999859173976,6
o,tis,0.19328405253442588,57
deeds,my,0.19328373112824157,19
me,trouble,0.19327396852873518,8
see,to,0.19327355102118798,362
if,portia,0.19325505551157357,9
glad,we,0.1932380938649115,6
desdemona,i,0.19320192862736738,65
all,court,0.193181398311292,14
bear,from,0.19316269040271677,20
heart,once,0.1931526172472672,6
have,men,0.19313671274065636,76
my,state,0.19313527975714886,50
cheek,of,0.19312378964231064,18
brothers,of,0.19312378964231064,18
not,parolles,0.19310835918121297,20
run,would,0.19310072893599994,6
life,part,0.19309767687545054,6
justice,now,0.19306851382296647,9
and,evans,0.19303729997869612,37
leave,then,0.1930070404541282,20
cover,the,0.19299827862822946,14
looking,the,0.19299827862822946,14
i,yield,0.19296493299698228,40
better,give,0.19294898426864665,11
age,shall,0.19293838908943917,10
name,sir,0.19292679570783056,24
once,would,0.19292585698602166,13
fall,they,0.19291764325674393,12
of,passion,0.1928982406983144,25
bed,he,0.19289769627521527,26
beauty,were,0.1928926275411866,5
found,yet,0.1928926275411866,5
bloody,were,0.1928926275411866,5
bless,him,0.19288103538109025,8
glou,him,0.19288103538109025,8
a,there,0.19288089155970725,403
bring,some,0.1928734091287146,8
a,flesh,0.19286480687675875,25
desire,your,0.19285711348033996,19
cousin,well,0.19285205633447738,8
counsel,this,0.19285205633447738,12
live,they,0.1928456865865597,17
kiss,now,0.19283756753626746,8
orlando,so,0.19283139781200162,11
honest,no,0.19282090056925452,14
number,you,0.19281833461517406,9
er,their,0.19280908477557357,17
embrace,i,0.19280285257640234,19
him,much,0.19277436843178744,69
me,petruchio,0.19276152660272822,22
me,suffer,0.19276152660272822,11
king,wonder,0.19273158523959122,5
please,these,0.19273158523959122,7
report,they,0.1926730392052746,5
marks,my,0.19266551823822292,6
leg,my,0.19266551823822292,6
deer,my,0.19266551823822292,6
bar,my,0.19266551823822292,6
doctor,my,0.19266551823822292,18
my,neck,0.19266551823822292,12
earnest,my,0.19266551823822292,6
bora,my,0.19266551823822292,6
ask,sir,0.19264098162584434,7
o,woman,0.19263473026363176,17
clock,the,0.19263317185439027,29
take,time,0.19262249538979104,18
and,pride,0.19261026505549586,38
cast,to,0.19258406246998416,26
his,measure,0.1925768517909023,8
s,syracuse,0.1925750735659542,24
lewis,s,0.1925750735659542,9
open,your,0.19257129939835374,14
a,wretch,0.19257027008560956,11
a,dreadful,0.19257027008560956,11
for,stands,0.19256923087810235,16
for,precious,0.19256923087810235,8
for,trouble,0.19256923087810235,8
off,this,0.1925553057374152,44
her,years,0.19254865508150004,9
gloucester,think,0.19254459084191078,9
jew,what,0.19253402399697547,5
by,cut,0.19250936902525673,9
or,thought,0.19249379105592082,12
be,well,0.1924785674414563,201
more,yet,0.19245633002050347,48
before,dead,0.1924551871922499,6
on,seems,0.19245112382725904,5
him,prove,0.1924482555925079,17
gates,have,0.19244350512036953,8
margaret,say,0.19242674443565597,5
forth,say,0.19242674443565597,9
i,offend,0.19242172531903015,17
a,foul,0.19239077246705796,41
bloody,thy,0.19235970816448736,12
thy,whilst,0.19235970816448736,6
thy,vile,0.19235970816448736,6
thy,uncle,0.19235970816448736,11
him,made,0.19235557314892582,56
quickly,then,0.19233838061164185,6
man,sure,0.19232543225124366,8
injury,of,0.19231879500608084,7
forty,of,0.19231879500608084,7
of,spring,0.19231879500608084,14
bay,of,0.19231879500608084,7
mayor,of,0.19231879500608084,14
of,troops,0.19231879500608084,7
rom,that,0.19231315451549585,25
rosalind,tis,0.1923121796233136,5
do,hark,0.19229268223922077,7
bertram,do,0.19229268223922077,7
forces,the,0.19229268223922077,15
not,skill,0.1922723733948717,6
fie,not,0.1922723733948717,12
are,either,0.19225841161526108,8
more,mother,0.1922209806391282,13
banish,o,0.19221226478099573,5
o,widow,0.19221226478099573,5
let,while,0.19220129991759932,8
arm,when,0.19220129991759932,5
grief,when,0.19220129991759932,6
appear,that,0.19219732720932764,23
a,bastard,0.19218302576044013,38
did,say,0.19215522552596587,39
his,left,0.19213346790154526,22
queen,speak,0.1921205948579071,16
take,york,0.1921205948579071,8
home,think,0.1921148090335523,5
except,to,0.192106553370858,9
bleed,to,0.192106553370858,9
pleasures,to,0.192106553370858,9
have,olivia,0.19210618900096293,13
is,master,0.19209998754438046,101
till,two,0.19209572651010662,6
hear,yet,0.19209134598195865,19
we,work,0.19208151666496934,9
answer,thee,0.1920612176926917,18
me,service,0.19204956827622774,23
see,suffolk,0.1920295531903334,5
o,soul,0.19202340003268187,19
get,t,0.19201128625831823,5
clear,with,0.19200554538122178,7
answer,this,0.1919935969090746,38
against,up,0.19196447229590372,9
grant,you,0.19194008460525222,19
false,one,0.19191683238287363,7
one,sure,0.19191683238287363,7
if,indeed,0.19191567285581634,21
but,lov,0.19189074377286008,14
but,honours,0.19189074377286008,6
desires,his,0.19188030876764794,7
queen,she,0.19187654063293821,30
be,count,0.1918704537151622,12
citizen,hath,0.1918688305514968,5
as,mock,0.1918390059989834,8
kind,these,0.19183474551581609,5
marry,that,0.1918289911633407,55
two,with,0.19182773801664868,74
and,burn,0.1918213556979547,30
and,dust,0.1918213556979547,20
and,temple,0.1918213556979547,10
and,theirs,0.1918213556979547,10
and,wisely,0.1918213556979547,10
and,towns,0.1918213556979547,10
and,andrew,0.1918213556979547,10
falstaff,would,0.19180335834638537,14
meet,our,0.19180085041345593,13
blood,death,0.19179944597734144,8
mean,not,0.1917813677101193,34
shall,swear,0.19177650749701933,13
live,no,0.19177120841220657,25
brother,here,0.1917684090984495,20
make,stand,0.19175684690671446,13
am,sister,0.1917243932763075,6
exit,into,0.19170664622290837,8
duke,great,0.19168469882927347,14
steward,the,0.19167622438993423,16
raise,the,0.19167622438993423,16
sounds,the,0.19167622438993423,16
business,we,0.19166170562995646,11
he,twenty,0.19165862415966683,14
a,dumb,0.1916511279818858,8
a,attending,0.1916511279818858,8
a,jaques,0.1916511279818858,16
a,govern,0.1916511279818858,8
sword,thee,0.19164975912860968,15
man,very,0.1916429011003851,22
may,some,0.19163557785277038,29
citizen,come,0.19160474146953527,6
come,question,0.19160474146953527,5
are,our,0.19160046075392956,135
affairs,my,0.19159976437356302,11
apemantus,now,0.19159257533563245,5
heart,still,0.1915819302480364,8
power,take,0.1915791929819707,5
have,horses,0.19156702756374083,5
have,woe,0.19156702756374083,10
is,tied,0.19156216149186472,5
is,rate,0.19156216149186472,5
is,jealous,0.19156216149186472,6
constant,is,0.19156216149186472,6
apt,is,0.19156216149186472,5
bishop,is,0.19156216149186472,6
fortune,she,0.1915483377214912,11
all,emperor,0.19150134019327036,6
all,ourselves,0.19150134019327036,6
the,white,0.19148768760299092,49
there,think,0.19147093273784727,32
doth,nothing,0.19145953049092418,8
ever,should,0.191445205015273,13
indeed,lord,0.1914347844219351,18
him,knock,0.1914113403003147,5
more,rom,0.1914003956393948,5
more,next,0.1914003956393948,5
aid,me,0.19139796352997981,6
me,mend,0.19139796352997981,6
hero,me,0.19139796352997981,12
beauty,then,0.19138493460431927,7
our,upon,0.19134375842872367,71
born,o,0.19131588782314457,8
been,i,0.1913095749496625,195
had,hand,0.19127827497407848,16
liege,no,0.19127811215497328,7
she,sure,0.19127502463386573,9
apemantus,good,0.19127394400666375,5
by,lion,0.19127029690970831,6
by,jul,0.19127029690970831,6
it,marry,0.19125223072364392,36
laugh,to,0.1912516426973451,29
before,ever,0.19124511540938247,7
pains,this,0.19122243160096913,8
do,hero,0.1912216718766952,6
at,company,0.1912216718766952,7
he,just,0.19121204881758955,12
there,three,0.19119736140161797,12
dote,you,0.19115117524771102,5
abus,you,0.19115117524771102,5
wisely,you,0.19115117524771102,5
journey,you,0.19115117524771102,5
oath,thou,0.191136591166872,10
gaunt,thou,0.191136591166872,5
thou,wretched,0.191136591166872,5
drunk,thou,0.191136591166872,5
poins,thou,0.191136591166872,7
naked,the,0.19113301671198202,17
dead,old,0.19110499400506603,5
daughter,give,0.19110013310728377,8
give,t,0.19110013310728377,22
made,whose,0.1910975290772804,7
coward,that,0.19108517683996007,13
him,to,0.19106541539314087,1238
brutus,not,0.19105925952815217,55
fear,speak,0.1910548409932472,11
d,fairest,0.19105152712156961,5
d,thrice,0.19105152712156961,10
these,thine,0.19105152712156961,8
charge,in,0.19103532633513495,30
in,walk,0.19103532633513495,21
east,in,0.19103532633513495,6
in,moe,0.19103532633513495,6
fierce,in,0.19103532633513495,6
like,th,0.19103416915922913,28
thee,viola,0.1910333012793232,6
me,please,0.19102373301832443,40
be,either,0.19102304957917668,16
hath,words,0.19102059887188386,11
hath,us,0.19102059887188386,44
quickly,your,0.1909775563917964,17
answer,speak,0.1909612732923783,7
answer,take,0.1909612732923783,7
as,strange,0.19095897635256653,17
both,stand,0.1909543314669585,5
flesh,his,0.19095331912668873,12
embrace,his,0.19095331912668873,6
land,let,0.19093697738883975,7
king,third,0.19092578437632887,10
face,your,0.19091569548692677,36
if,shepherd,0.19091383969667103,6
fault,this,0.1908972391620363,15
caesar,whose,0.19088752207033366,5
ring,the,0.19088491931483034,105
a,rough,0.19087490886210867,13
a,sing,0.19087490886210867,26
numbers,of,0.19087355413189994,10
march,of,0.19087355413189994,30
of,tempest,0.19087355413189994,10
places,to,0.19086748125530956,10
excuse,to,0.19086748125530956,20
confirm,to,0.19086748125530956,10
cardinal,my,0.19086346386054256,26
again,little,0.1908474413650398,5
being,or,0.19083807238291467,21
em,would,0.19083286748017783,5
beat,have,0.19083031070869827,19
right,think,0.1908280096272362,5
bears,with,0.19081078676827826,11
her,wish,0.19080098881198,12
she,where,0.19079880441283317,41
but,late,0.19078143414826967,17
armado,i,0.1907704135124404,35
doth,life,0.19075393410191546,11
had,hour,0.19075089848923252,6
earth,out,0.19075089848923252,6
more,see,0.19071934349313385,43
for,ship,0.190693225879347,6
for,ours,0.190693225879347,9
report,so,0.19069201180145018,10
so,terms,0.19069201180145018,5
neck,so,0.19069201180145018,5
arthur,so,0.19069201180145018,5
wit,your,0.1906871555238023,23
noble,old,0.1906810852531049,6
has,know,0.190670293870246,9
puts,the,0.19065073517224396,18
drops,the,0.19065073517224396,18
plot,the,0.19065073517224396,18
edward,tis,0.19063859573374742,7
rome,st,0.19063374005335762,5
letter,lord,0.1906331330971261,10
lord,yours,0.1906331330971261,10
home,some,0.1906122947810125,6
friar,me,0.19061048465256594,19
body,should,0.19060015641694267,6
all,third,0.19059937832825252,13
air,which,0.19059813338924783,6
he,heard,0.1905876137971413,30
he,nought,0.1905876137971413,5
he,sack,0.1905876137971413,5
it,true,0.19058738621262802,80
as,she,0.19056842373460672,153
have,jack,0.1905675001216142,7
part,th,0.19054149243945737,8
lie,th,0.19054149243945737,5
lord,stay,0.19053829862095423,19
how,saw,0.19053694125520268,8
face,o,0.1905265004832999,17
brave,this,0.1905258885777148,14
helena,she,0.19052429932695855,6
none,say,0.1905050843007846,11
gone,say,0.1905050843007846,11
strange,why,0.19046503887321758,5
and,stamp,0.19046206043522984,11
and,fill,0.19046206043522984,33
and,tricks,0.19046206043522984,11
i,unhappy,0.19045213245612566,11
i,talk,0.19045213245612566,66
charm,i,0.19045213245612566,11
fat,s,0.19044094405326834,7
to,wear,0.19043939400339502,52
commend,him,0.19043429943400292,6
takes,the,0.19042932579609825,37
lies,o,0.19042135716311478,10
set,there,0.19041667724046535,14
friend,me,0.19040073121603113,45
he,that,0.19039688279631406,942
bid,father,0.19036676120318227,5
new,with,0.19036359831424496,28
cry,on,0.1903581343214152,9
had,it,0.1903567330511553,139
honest,some,0.1903546296996464,5
cannot,we,0.19035240562742334,36
and,rest,0.19035083121656485,122
did,ham,0.19034735096018357,8
ground,to,0.19033753063201134,42
expect,my,0.1903243024233204,5
beloved,my,0.1903243024233204,5
my,refuse,0.1903243024233204,5
dismiss,my,0.1903243024233204,5
my,scroop,0.1903243024233204,5
antigonus,my,0.1903243024233204,5
upon,watch,0.19032308937631628,5
but,still,0.19032005677362926,48
slave,that,0.19031945025563296,20
french,our,0.19030017690265547,9
give,majesty,0.19028912543574217,5
be,need,0.19027671070860488,17
go,sleep,0.1902422272173906,6
how,sick,0.19022120552199165,5
dearest,the,0.19021967361635547,19
bless,will,0.19018967488665617,8
pleasure,will,0.19018967488665617,12
baptista,will,0.19018967488665617,8
helena,lord,0.19018285365616427,8
but,speaks,0.19017754832873993,11
king,right,0.19015416235178056,14
canst,king,0.19015416235178056,7
against,henry,0.19011692061768382,5
know,mad,0.1900977236068192,6
dearest,of,0.19009733501212278,13
fancy,of,0.19009733501212278,13
for,word,0.19009461175024697,50
cut,s,0.19008627316225948,18
those,true,0.19008256867130216,6
keep,may,0.19005795450910729,11
false,is,0.19005680649454773,36
then,was,0.19005078272341097,67
an,syracuse,0.19004821944188552,6
fool,were,0.19004478466836036,10
care,it,0.1900441785346758,21
it,stol,0.1900441785346758,6
heed,it,0.1900441785346758,5
drunk,it,0.1900441785346758,7
breed,it,0.1900441785346758,5
it,modesty,0.1900441785346758,5
alencon,it,0.1900441785346758,5
it,leon,0.1900441785346758,12
it,naked,0.1900441785346758,5
it,suddenly,0.1900441785346758,5
it,wonder,0.1900441785346758,12
it,trial,0.1900441785346758,6
discourse,it,0.1900441785346758,6
by,hate,0.1900347498974014,9
he,none,0.1900120080377271,39
s,tears,0.19000070632484284,29
even,thus,0.1899674084405911,6
many,thus,0.1899674084405911,6
almost,d,0.1899644314803554,19
sits,that,0.18995124804459668,9
spare,that,0.18995124804459668,9
please,when,0.18995106440718862,11
foot,with,0.18993253675835647,19
out,send,0.18990842590321216,5
not,twill,0.189892671649517,7
and,benedick,0.1898723869136772,23
calls,your,0.18986540602242882,8
breath,did,0.18986237661397032,5
come,never,0.1898570752000152,32
march,to,0.1898563178604472,33
disposition,to,0.1898563178604472,11
to,tread,0.1898563178604472,11
bind,to,0.1898563178604472,11
nym,the,0.18983208369156393,20
charles,of,0.18982999460238614,29
command,thy,0.18982737164909233,9
great,though,0.18981845256581453,8
first,hour,0.1898139089523048,5
abroad,you,0.18979187998498617,11
miranda,you,0.18979187998498617,11
marry,me,0.18978198219794928,37
tender,we,0.18977756175540508,7
already,we,0.18977756175540508,7
part,we,0.18977756175540508,24
shall,us,0.18977561734087992,81
fie,her,0.18975575489732993,5
give,husband,0.18974929381632497,6
give,rather,0.18974929381632497,6
bears,him,0.18973775641074858,7
close,him,0.18973775641074858,7
hate,when,0.18972668078974397,5
are,letters,0.18972607509986597,6
are,march,0.18972607509986597,6
stop,what,0.18972304666314702,6
plague,what,0.18972304666314702,6
ah,so,0.1897149709351384,12
face,had,0.18969806286596613,8
is,young,0.18969422535674538,58
have,pay,0.18966083072779416,11
his,part,0.18965884877368994,45
let,not,0.18965275203275153,267
a,south,0.18963583674656026,5
a,rescue,0.18963583674656026,5
a,fit,0.18963583674656026,30
a,captains,0.18963583674656026,5
a,brook,0.18963583674656026,15
a,sum,0.18963583674656026,10
a,share,0.18963583674656026,5
a,eagle,0.18963583674656026,5
a,threw,0.18963583674656026,5
a,shade,0.18963583674656026,5
a,touching,0.18963583674656026,5
cassius,you,0.1896179186440248,39
antipholus,come,0.18960798171345997,7
story,this,0.18959889893675555,6
bestow,this,0.18959889893675555,6
well,worth,0.18959889893675555,6
guilty,this,0.18959889893675555,6
embrace,this,0.18959889893675555,6
d,single,0.18957684155556384,7
may,only,0.18954656854256813,7
by,death,0.1895415136355221,45
bear,shall,0.1895108843354846,27
grief,that,0.18949143383340275,32
life,s,0.18948765903315948,87
then,told,0.18948429926488508,7
poet,the,0.18948170490539235,21
my,words,0.18947607074370748,66
himself,how,0.1894449864022145,13
back,us,0.18943846786200916,8
under,was,0.1894351051612693,9
his,nature,0.1894308128105073,34
fellow,now,0.18938803008459884,12
now,voice,0.18938803008459884,6
and,confound,0.1893325552942599,12
and,pleasant,0.1893325552942599,12
and,pleasures,0.1893325552942599,12
and,corin,0.1893325552942599,12
and,polonius,0.1893325552942599,12
broke,my,0.1893247749811938,14
judge,my,0.1893247749811938,14
my,tamora,0.1893247749811938,14
mother,much,0.1893234782759005,6
known,them,0.1892665999467113,5
favour,me,0.18926383401729394,14
me,over,0.18926383401729394,21
ham,they,0.18926296966796363,12
second,us,0.1892476111321068,13
must,under,0.18923675188908265,6
i,wink,0.18921658544381875,9
i,physic,0.18921658544381875,9
i,stamp,0.18921658544381875,9
i,winchester,0.18921658544381875,18
but,motion,0.18920160526207883,7
dies,for,0.18919823479239578,10
business,my,0.18918987997097642,37
loving,thee,0.1891891605809529,5
she,word,0.18917625536235746,15
love,that,0.18916740600228302,319
enemy,if,0.18916617342715097,8
pow,the,0.18916342384907758,22
heaven,still,0.18914560700503483,5
did,marry,0.18913592902573878,8
an,should,0.1891132471068125,40
my,thank,0.18910779047410534,46
my,somerset,0.18910779047410534,23
five,thy,0.18910655076676555,7
look,yet,0.18909963852404751,20
same,were,0.18909963852404751,5
these,were,0.18909963852404751,28
fall,she,0.18909469005421964,11
at,over,0.18908754236400938,7
do,favour,0.18908754236400938,7
good,haste,0.18906939875563025,6
achilles,good,0.18906939875563025,6
by,poins,0.18904883691575025,5
army,of,0.18904108524484495,22
more,shalt,0.1890384891684957,9
sit,you,0.1890170457350252,35
gifts,to,0.18901547639371608,12
again,world,0.1890149724779848,7
see,world,0.1890149724779848,13
dear,some,0.1890043903826905,8
and,heads,0.18899732217695603,37
he,next,0.18898603429833996,14
hast,king,0.18897793627247253,24
power,them,0.18897793627247253,8
cassio,no,0.188974157245409,12
exeunt,ll,0.18896962245633828,30
fall,will,0.1889645838573499,24
strong,than,0.18892669546551713,5
kiss,they,0.18891650416741598,7
small,that,0.18890095858009878,14
repair,that,0.18890095858009878,7
hereafter,that,0.18890095858009878,7
bird,that,0.18890095858009878,7
that,whore,0.18890095858009878,7
in,mayst,0.1888692645786273,10
fail,in,0.1888692645786273,10
in,pure,0.1888692645786273,10
thy,wish,0.18885731432841676,13
give,word,0.18885106292342466,9
battle,s,0.18884720104671102,12
peter,s,0.18884720104671102,8
lord,sport,0.1888348096915632,5
but,never,0.18882769694634072,86
great,heart,0.18881686261454625,13
are,believe,0.1888088741635925,11
o,were,0.18880470168289665,64
home,to,0.18880063865403784,86
if,man,0.18878079451191906,95
betwixt,my,0.18877047435469876,9
daughters,my,0.18877047435469876,9
call,york,0.18876469941482737,5
at,praise,0.18873287147300044,6
do,trust,0.18873287147300044,9
buried,with,0.1887278356199858,6
beatrice,with,0.1887278356199858,6
head,with,0.1887278356199858,56
due,with,0.1887278356199858,8
cade,with,0.1887278356199858,10
fairy,with,0.1887278356199858,6
ne,will,0.18871997980588054,15
terms,will,0.18871997980588054,5
fabian,will,0.18871997980588054,5
deed,will,0.18871997980588054,10
arthur,will,0.18871997980588054,5
common,is,0.18871431861903845,19
hero,on,0.1886909749539522,5
been,both,0.18868251557035218,6
give,those,0.18867163946212306,10
serves,you,0.18866237484401632,6
towards,you,0.18866237484401632,12
frederick,you,0.18866237484401632,6
proceed,you,0.18866237484401632,12
reward,you,0.18866237484401632,6
ring,than,0.18864550770438102,8
company,shall,0.18863840859671516,10
gentlemen,one,0.18862330449842188,5
as,would,0.1886209115836018,153
five,of,0.18859890518095151,31
like,sit,0.18859430610213004,5
could,was,0.1885836229705124,19
virtue,would,0.1885767871759537,6
the,unto,0.18856480971997755,145
her,spoke,0.18856427408991122,7
thou,truly,0.18855916827906133,12
affairs,for,0.18855909636666118,7
for,nose,0.18855909636666118,7
go,send,0.18855564458545498,6
court,go,0.18855564458545498,6
go,timon,0.18855564458545498,8
an,born,0.1885532283549343,5
mad,me,0.1885275335042735,26
i,wear,0.18850287208367827,57
so,speed,0.1884967527958204,16
shall,wrong,0.18847387194693374,13
his,lest,0.1884673679662712,13
captain,what,0.18845131959950973,11
grace,such,0.18841069454286677,11
fool,when,0.18840001103745052,13
may,much,0.18838706596999888,23
imogen,then,0.1883478978788371,5
demetrius,then,0.1883478978788371,5
then,took,0.1883478978788371,5
ground,then,0.1883478978788371,5
out,their,0.18831663005191096,38
sin,to,0.18830526449070917,39
ride,to,0.18830526449070917,13
spite,this,0.18830442858375676,5
a,silver,0.188297485974298,12
free,which,0.188281890662067,6
kiss,on,0.18827518317312278,9
show,t,0.18826503829292773,8
money,you,0.1882622877757365,31
day,long,0.1882446654063655,6
d,taken,0.18824054978774113,11
like,thoughts,0.18823963521112114,6
at,spoke,0.188236818327233,5
edward,take,0.1882255509743829,6
call,thou,0.18821989463050035,53
their,upon,0.1881993957464607,48
fault,her,0.18819260570445182,8
an,says,0.1881802833067662,6
art,who,0.18817525385716485,16
cleopatra,what,0.18816921859452537,18
hast,nor,0.1881631834157549,7
from,wish,0.1881631834157549,9
office,your,0.18815221057830867,11
eye,t,0.18813818142568925,7
news,the,0.18813672246806298,104
but,mend,0.1881305948995533,5
aid,but,0.1881305948995533,5
olivia,would,0.18812697410425291,5
if,worst,0.18812093951250095,5
manners,not,0.18811641362371392,8
not,rough,0.18811641362371392,8
he,oath,0.18809881339344656,12
he,led,0.18809881339344656,6
catesby,he,0.18809881339344656,6
he,proud,0.18809881339344656,18
he,left,0.18809881339344656,21
fame,he,0.18809881339344656,6
pale,so,0.1880914382709248,9
have,praise,0.18807869971791952,14
have,quiet,0.18807869971791952,6
marry,they,0.18805154773351881,12
hath,into,0.18804001309050591,17
doctor,you,0.1880097909768198,19
office,s,0.18799144809612772,13
norfolk,s,0.18799144809612772,13
more,soul,0.18798819970399774,14
soldier,well,0.1879814129631364,8
answer,it,0.18798101797090244,42
against,thy,0.18795803722303944,31
in,sacred,0.18794424935799303,7
did,lie,0.18792787683677062,7
night,shall,0.18792586621882343,39
no,wear,0.18790314688288345,10
maid,you,0.18788754059405532,32
age,it,0.18787811677816815,20
book,my,0.18785904803507797,17
grace,would,0.18782735734045264,18
aaron,thy,0.18781208041376676,5
beg,thy,0.18781208041376676,5
give,take,0.18779190692247466,22
breath,that,0.18779164895550834,34
tongue,your,0.18777241651658502,36
friend,to,0.18776857779988013,111
blood,our,0.18776087261171587,26
if,stay,0.18774147729359955,22
proteus,what,0.18772628690707166,14
katharine,what,0.18772628690707166,7
his,treason,0.18772434899649024,8
hath,king,0.18772131540699388,79
rosalind,she,0.18772058086178045,8
comes,now,0.18771812340023583,23
any,honour,0.18771078386454043,6
aught,you,0.18770892883669374,13
green,is,0.18770174067862658,14
day,very,0.1876987263251667,10
part,the,0.18767248460247554,170
jul,me,0.18767009101073662,12
sir,your,0.18762527286554054,227
i,need,0.18762284243726143,51
for,life,0.18760581134655224,87
cause,to,0.187604547184537,85
as,words,0.18758118285644204,28
by,shalt,0.18757415134974456,15
and,douglas,0.1875635325554133,14
and,countrymen,0.1875635325554133,14
and,hanging,0.1875635325554133,14
and,pembroke,0.1875635325554133,14
and,honor,0.1875635325554133,14
alas,is,0.18755941903819076,27
great,st,0.18755498914013913,13
hath,spirit,0.18755406195789331,7
kind,yet,0.1875289515248167,6
beauteous,of,0.1875199121243121,9
fearing,of,0.1875199121243121,6
high,of,0.1875199121243121,60
of,senseless,0.1875199121243121,6
imagination,of,0.1875199121243121,6
grievous,of,0.1875199121243121,6
of,working,0.1875199121243121,6
of,sudden,0.1875199121243121,18
love,sick,0.1875179033941949,5
nor,world,0.18750961748066783,8
attend,do,0.187493799357452,6
do,jul,0.187493799357452,6
do,menenius,0.187493799357452,10
please,would,0.18745312682879728,12
am,pompey,0.18744559529703253,6
honourable,this,0.18744358691062063,9
him,see,0.18743380150118424,94
from,thyself,0.18741633115619716,7
very,why,0.18739890271512027,16
emilia,not,0.18738711961202711,17
the,war,0.18738534774447657,90
near,the,0.18738534774447657,90
she,twenty,0.18738534774447657,5
a,pieces,0.1873440399669754,7
a,minister,0.1873440399669754,7
a,rotten,0.1873440399669754,7
eye,your,0.18732120142986344,37
doubt,lord,0.18729929430797734,7
i,talking,0.187282085666619,7
doll,i,0.187282085666619,14
i,smile,0.187282085666619,21
i,yesterday,0.187282085666619,7
devil,were,0.1872154946494961,5
but,stop,0.18719562256448022,8
ll,while,0.18719336443053522,8
better,did,0.18718612690086042,13
return,your,0.18717626751164756,21
motion,your,0.18717626751164756,7
king,thou,0.18716637526218746,210
fly,not,0.1871629676163914,26
if,ill,0.18715833590769354,13
at,rather,0.18715648323804537,11
see,woman,0.18714143059012703,8
us,with,0.1871360397686846,172
from,tongue,0.18711794950110489,15
hands,mine,0.18711433713855063,5
by,lie,0.18711433713855063,16
dead,who,0.18711366818581932,9
loves,so,0.18709534957301824,13
eyes,head,0.18708905144194637,5
he,whom,0.1870660079556787,36
is,match,0.18706166026518828,12
have,mrs,0.18705803066551213,17
die,more,0.1870451059959237,14
lord,return,0.18704390207368227,10
becomes,that,0.18701681470554737,10
spend,that,0.18701681470554737,10
spoil,that,0.18701681470554737,5
spur,that,0.18701681470554737,5
strain,that,0.18701681470554737,5
stone,that,0.18701681470554737,10
carried,that,0.18701681470554737,5
stretch,that,0.18701681470554737,5
fed,that,0.18701681470554737,5
strive,that,0.18701681470554737,5
tongue,yet,0.1870066490182037,9
away,death,0.1870005630955727,10
not,virtue,0.18698983846045972,22
made,old,0.1869894280842749,8
another,would,0.18697244666693974,14
for,tear,0.18696535336010384,8
for,peter,0.18696535336010384,8
excuse,for,0.18696535336010384,8
blessed,for,0.18696535336010384,8
er,father,0.1869638487341538,9
duke,stay,0.18691742283823617,7
even,there,0.18690720778436326,17
said,you,0.18689335210516966,63
gaoler,you,0.18689335210516966,7
but,two,0.18688441188695434,60
the,very,0.18687582596084668,268
go,rosalind,0.18687558646743332,6
as,fluellen,0.18687558646743332,6
and,waste,0.18685793616640456,15
and,desert,0.18685793616640456,15
and,dagger,0.18685793616640456,15
here,see,0.18685334137100357,44
appear,they,0.1868434955445507,5
my,northumberland,0.18683597457749906,24
marry,your,0.186830491631994,31
king,spoke,0.1867412215504038,6
king,note,0.1867412215504038,6
in,went,0.18671395255249237,15
stands,thy,0.18668257527279686,8
forgot,is,0.18665482699712055,11
a,birth,0.186630326606835,16
are,d,0.18662752530631013,393
kinsman,s,0.18662574105275298,5
egypt,s,0.18662574105275298,5
dread,s,0.18662574105275298,5
s,search,0.18662574105275298,5
estate,s,0.18662574105275298,5
main,s,0.18662574105275298,5
be,nay,0.18662438237936022,54
friar,ll,0.1866028891772313,6
further,ll,0.1866028891772313,6
been,poor,0.1866028891772313,6
hear,him,0.1865813240817175,58
god,york,0.18654175629878797,6
pompey,shall,0.1865042790840293,10
have,withal,0.18650231148296442,11
full,was,0.18650067182221997,13
lie,tis,0.18648263596258968,6
be,hopes,0.18647542182845603,5
be,sheep,0.18647542182845603,5
eyes,hath,0.186454581669637,18
carry,me,0.1864345439984297,9
charge,our,0.18642252183945368,8
send,you,0.18641213933360556,44
heaven,yet,0.1864105000132663,14
sleep,their,0.1864001958556787,7
friar,thou,0.18639015614241036,13
but,yes,0.1863723152432146,17
i,met,0.18636874257099248,38
i,possess,0.18636874257099248,19
gonzalo,i,0.18636874257099248,19
his,shadow,0.18634782016768695,7
his,several,0.18634782016768695,7
has,most,0.18634638922660499,6
good,n,0.18632936138960135,6
did,ill,0.18632235012135223,6
